PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76
e5_SIII-2	-26.8462901883021	-37.6696943285286	26.2933646958359	-3.5795320765138	-17.5847685094792	-0.653601904392782	1.03524809075389	11.779980825264	19.965634720798	-25.4765693533266	2.89835954564914	-32.1362366092955	-0.828436676307986	-10.2739510952953	-70.2058173681676	-2.88545450030437	-29.5803603798049	9.44572739998097	24.0909886713699	-25.3389598873297	-10.8705766700674	-7.75269583601443	6.76495012003247	14.8898662396382	18.8518166104505	5.876039497857	-10.7622623613905	6.7903455801707	5.22774930278706	-3.59081203783526	1.47082944740528	8.67876772452779	-3.38754960518891	0.00953062717288495	-0.26053279593308	-1.3307010228913	2.20285107166559	4.29042367386878	0.322913761287825	1.55704563216506	3.18604101773419	-3.57975057191519	-0.633312846496192	-1.23162050217528	0.256715523539871	1.40647112731015	0.966686230019932	0.610399690260916	0.910592904666486	-2.35175888562393	1.55728673282666	0.717079055791945	-0.0882959085506941	0.0640805267123318	3.17349310810694	1.43424828722137	-0.0621510228078041	0.22481841965004	-3.20607256021344e-14	8.37672657204736e-14	6.35467156326341e-14	-7.63983060841911e-14	-1.3734293650286e-13	1.31812421221011e-13	3.73678952364509e-14	-1.29168160542537e-13	2.22241333409229e-13	3.5681298139658e-13	1.74416687689916e-14	-1.27382723509942e-13	-6.10180309057462e-14	4.40473395604823e-14	9.83799901353027e-14	-3.4852763036719e-15	-3.78015761054451e-13	-7.26393771521838e-15
e6_SI-2	-52.5192870401442	32.2128786914116	-68.1600718290595	17.4976794343124	-4.43970786674206	1.30118388256821	-10.7413119236641	-8.39355394088321	-4.53305838432468	5.3706957854482	1.0569920007815	10.8504314612194	7.72159548047307	-1.62305864487987	-8.91753758660436	40.2347407110331	-43.3094192128978	-19.6970672700137	-11.9830540944643	-5.30606922174073	36.3755336611506	21.0293805605002	-18.2742946031723	6.99149413984285	12.7072618455772	15.8052048686563	11.704170806582	13.5651005973574	0.300075567427443	-1.47914136847982	-6.82180266825961	-2.99088152896975	4.73858433305227	-10.5538261963353	3.64298268026681	-9.24803126585018	-5.93019854001374	-4.65158918313454	-4.26708607295827	4.8962726956593	0.718481980100476	-7.97338634848303	-3.24240142501627	10.3903257666935	-2.43961715924899	-0.277964399090247	-1.23387800944217	-3.75943838928053	-2.41650892340078	5.37636311222361	0.40648432734693	-4.24547049282585	1.2288390269337	-2.02479160434021	0.660964954336881	-1.63712074632863	-3.04660416488794	1.33620407732743	1.31959113774949e-13	6.32251141632206e-15	-1.0482337654133e-15	-7.08244227154431e-15	-4.58996989721738e-14	4.30146640962442e-14	4.22335777461313e-14	1.37199279715006e-14	2.01139018635166e-14	7.79277358788077e-14	1.07943168292657e-14	-1.03284188927161e-13	7.99644638699304e-14	-1.7798262863522e-15	3.16113780117477e-14	1.89296278305107e-14	1.50652493952075e-13	8.46501688189782e-15
e6_SII-2	-68.5993076281397	22.4069075368186	-49.0238734858397	20.9817603623307	-14.270272431325	5.86395997482256	-32.5496690030175	0.37788447466245	4.00392499782683	18.9143392225453	14.3151048561056	14.4567621677919	2.11720616493508	-7.83431166920898	-15.7191115504233	-27.9655083083928	9.1915963990466	-55.5272907456013	1.7751673544872	-19.8889011388708	-16.9248788443005	-29.5120719329192	7.10759005607983	3.17240374058732	-25.8971271525092	-17.6527522927768	-2.71645769457774	6.66541642432232	-4.91908808932513	5.61112970801174	1.85350490297299	0.969095044610963	4.70069972746483	-4.74927177652535	0.755564921298442	-3.75156892323596	2.00444911052915	-0.302845796517285	-0.156067278592802	5.71914616378269	-4.44295357488123	0.840476513457844	0.285856822555973	-3.0315731072032	-0.892810690876855	-0.736235917520621	-3.78662139050369	0.9539255897454	1.26601595991658	-0.516157915790033	-0.458777965055626	2.13733718141675	-0.124815013807097	0.238935253055423	-2.62287624766368	1.66481715202056	1.5125535540296	0.583333575731348	3.71446363250927e-13	1.84551148912611e-14	-8.13593441749416e-15	-7.99875573762043e-14	-4.71675649926784e-14	-1.12468275794905e-13	2.37674463443582e-14	-6.86709803604524e-14	-6.47363835714482e-14	8.91207002943692e-14	-2.98445621514654e-14	-2.61468635371492e-14	-4.6860302096996e-14	-1.69712551303935e-13	7.61089731819362e-14	-9.31115265185439e-14	-6.6795961123356e-14	6.20331693998444e-14
e6_SIII-2	-47.4949186922586	53.1272046844008	-51.5855041349583	26.4105861905004	-27.5244622356282	0.849140472918274	-17.606671137517	0.795853832844226	-8.80867480889803	28.7154458219486	13.1548761691902	36.7599870967478	-13.280297643063	-4.35164499277122	37.4034120178068	20.066786488731	32.3923794839648	47.4043522106764	20.2032945374071	-6.94705852160453	-11.0299628455221	-3.39601276583322	2.33220391770732	12.4614921535214	2.63828274798379	4.94654710536947	5.73367788216787	-2.97472102396463	6.73784100899559	-1.2060796419493	5.38025346660647	1.83355522152267	-2.0522821618305	4.03288436357781	2.23578549361421	-3.43120997114	2.72482318176815	3.49923216074296	1.51139289353244	-1.25065105409284	3.54203459342947	0.890601954627383	1.3410314710648	1.50630585212034	-1.60788623508943	-1.41485700121571	-0.664006098748878	-0.387113777286153	-0.0376147896543831	0.147470779882458	-1.06153870430364	-1.19394300146892	1.18776182319652	-0.124035307697454	0.137571592173255	-0.304460211477828	-0.0660600261654341	-1.01209619992287	5.71504649160559e-15	-3.27020616803456e-14	-4.45941298211211e-14	-3.57660949468208e-14	-2.9785744183608e-14	-1.88167081742463e-14	2.23683918609829e-14	1.04623341240506e-14	-9.33840678396525e-14	-7.00463992364675e-14	7.15356593405936e-16	9.37935167900916e-15	4.64159960467114e-14	-5.8809402660176e-14	-2.37854169953672e-14	-3.23783968386726e-14	5.41437554513191e-14	4.04298990119845e-14
e9_SI-2	-56.6537991134208	0.0304733992882985	24.1957764386076	8.11645998628514	-8.8349041608056	1.04690502768888	16.6772164442506	4.38386405649538	-0.134683280890241	-2.1832770329626	-1.80197202242558	15.9921469878747	4.7332752348305	3.41277240799349	5.53404725235878	20.6994619045211	-20.6784443833669	-0.559714418657924	-30.3473918735459	30.8825247687272	-18.7022622467619	-43.0080093978759	36.5884562009669	-12.0244620400623	13.7250879997147	26.1405459638911	-8.82642143137852	-4.04802188312742	-2.52902561324046	-2.69184154428013	21.7174373571027	3.33936477539025	4.54690591828788	-0.731273602747457	-2.60792033740227	10.082012981892	1.20091365783923	-9.28310429908227	-8.99005944572056	17.0462653609429	0.792443067696315	-7.9856111419203	-5.95275336271983	-0.0765504302789783	-0.566280004054603	-9.72846178800453	-2.47108184374341	-3.47110430582268	-0.973946790887579	-2.2869905905329	-6.14202072691515	-0.873325460515797	-0.224052530102826	-2.43551668186712	0.430875169728737	-1.7083323102117	0.569649302484344	0.373910649433027	-1.85663116825108e-14	3.82804410999776e-14	6.06453635140086e-14	-1.01944819773381e-13	-3.70709322614071e-14	8.68857936986434e-15	6.16737563796654e-15	-9.31513980534371e-15	-2.53426023655995e-14	-1.526540395827e-14	5.99802325862431e-15	-2.66614800983195e-14	7.42917012630517e-15	5.00498080480138e-14	2.47206497893532e-14	4.42590300346601e-15	-2.96620367157274e-14	1.45456563460655e-14
e9_SII-2	-19.6701166770652	24.8760627760326	9.78620555585763	-11.0037385146941	-8.61692626561042	-7.40189615099904	20.3405072566194	22.1685222705676	1.45690079640416	21.2345961120184	6.35822441848802	-8.4957465488668	2.06720707371287	23.6333755743811	7.84193366590422	2.30850035035828	-10.477444582682	-2.41519446437633	21.8449994308431	21.6421476906553	7.84316900410699	-7.88690031421099	10.7149949899519	9.29963659257329	-7.35407326785661	-0.495582284074734	-24.8514355075511	19.1206014033079	-0.763091692743352	4.86540164945792	-6.32263711350041	-9.00047334925169	-27.2631993246894	-5.81330769854276	-27.4651738460176	-29.3767040300645	-4.44674267329381	-12.0566217736373	-10.4816827090195	-6.84028589654716	-11.8791162514765	13.0108072837145	5.24866831190235	4.06790242306058	24.495339230223	14.2928011704618	0.787457617957377	1.3424594446897	-1.7948174029417	8.54559698360642	11.9426614967973	-0.166806467404455	-0.0241292372747866	3.66004512021208	0.804270133304199	-5.01198614191914	2.48610094423634	2.38767776531441	-4.75471441732656e-14	9.20096531211963e-14	-4.6073950590083e-14	3.74567456044861e-15	9.30065893007745e-14	-3.2295672212912e-16	-3.51492381207852e-14	5.91663491204125e-14	1.18014796611325e-14	4.58198644228292e-14	1.63359316308551e-14	-2.6821786165785e-14	8.09714708477349e-15	9.84442020089682e-16	-2.06698485503152e-14	-1.63105748525461e-14	-2.45243278809704e-14	1.24932616335505e-14
e9_SIII-2	-49.113418817747	-14.7212169155912	12.7899881170908	-24.0765222724942	1.44841158248797	-27.3328010645759	29.1991527675502	11.2982801770751	-1.49210055362623	8.75513714038864	0.0951796212339128	19.0109857516937	-1.26682471414791	-9.99810850590507	-8.02399502006317	5.21664229787832	7.00915230241139	-5.05588528221233	11.106566782785	6.04323241253665	7.05425900795902	-13.0305341041894	2.16926965725084	-9.59665121687938	2.48849628735886	-0.629153407845795	6.00972463728175	4.75277117412207	-1.63277997952647	-17.3824316606465	-45.487268221872	-30.0700145256578	-5.29627205323205	-9.88302943505144	12.5173052292959	14.1230749716188	30.391854485185	6.52483999025866	1.79736308924098	3.36669999653878	17.0731194279179	9.74455226104522	13.9983102611125	7.1683062384795	-5.37731954540057	-10.5961192644488	-4.31775680345508	2.28321224386774	7.10298111802465	-4.7201897459797	6.53219938430751	-7.62586503205541	1.46135337552171	-2.68101906682052	1.48388083367032	0.920382495733823	2.0616630078754	-0.0336558499138972	-5.37096409014559e-14	2.14734549653967e-13	5.01265695618258e-14	-9.88289311498747e-14	-6.09886490268718e-14	5.35562262940492e-14	8.45439170060747e-15	-4.04209001339528e-14	2.19067521284658e-14	4.89734934463332e-14	1.40426407481409e-14	1.45591424658385e-13	-1.10532459920987e-13	-5.97595974441423e-15	1.985876876354e-14	2.8425964923931e-14	2.39266072232791e-14	4.8320722423334e-14
e13_SI-2	-1.9259606674487	-12.2258071202751	-25.8529114838834	-5.7457526758781	-0.572887690662841	1.67056885669388	-9.82220199318873	3.04498197108094	4.26078476083028	-1.70320854719929	1.19358015974057	1.80541185990408	9.07713997218596	1.32104309503764	-1.86080518142676	2.33488064370074	3.78063126284572	-3.46455154770686	0.963686834654774	3.00536267130714	-2.79822194059286	0.766765837618829	-4.93185509249752	-4.24392106819847	6.68316790767403	2.09157060704194	7.02975057166875	-16.6344287875268	0.853286475409464	-13.5991766534862	-9.24457666954992	5.7319797032889	-8.71549613741264	5.34593811929312	-6.59903042313883	7.20305021010959	2.01366826848219	-22.0553653944363	26.7532424328718	-10.4243303044962	6.39976299802686	-27.4638039377448	-2.77070498893136	-19.6457490975506	39.9064253418193	-4.63144689770705	-29.3241441278182	-13.1951786084453	7.00772067864172	-3.50474416019107	8.4182317040695	4.38527174614632	1.30650777896176	-3.14447715346448	-0.239926950452509	3.54584549858995	2.16152650272704	2.04453178798996	8.18737438956774e-14	6.15658985922939e-14	2.91821688341853e-14	3.22446062905879e-14	-1.02942827873154e-14	1.60267307237894e-14	5.52686368893163e-13	-7.14025193138124e-14	2.85964828206087e-14	5.32829802415286e-14	4.42224382113388e-15	-3.91126475825232e-14	2.22599716437344e-14	7.53618088072949e-15	1.34603157612989e-14	2.79294816440956e-14	7.34945958258404e-14	-2.48416738568569e-14
e13_SII-2	-0.0227447861015538	-6.27092816949066	13.0772612300738	-14.4326892086184	0.558194214117703	-4.88045721907079	-26.4413875995352	-47.476103379789	-8.98946818723069	-22.9458000803815	26.632715602058	27.5687570990323	61.3818604369735	32.1920046423039	-11.6350615338796	-8.75060831883924	5.96684619506754	16.3356689959752	13.1677008966989	-1.111421879448	13.2182725200474	-11.5919478387195	-2.45097804603301	-12.720754359851	-3.29704942196403	9.85273902461777	-4.3437955316836	6.17548650545275	-4.86734491351258	5.56559210554657	-1.64898121298481	0.0903201823600456	-2.71445531771026	-1.76100239971524	0.123177272129173	-0.00166546068479396	2.46924536824309	6.17398483627562	0.583102543187505	2.35390097567092	-3.94486812862656	1.43127983773192	-1.18781840584304	2.12595416002858	0.674551569528597	1.66432833233942	1.24281748502284	-1.08953265606129	1.09243291069176	2.51616278104075	0.115677880827467	2.49646004023589	1.65625760559914	-2.61927560099295	2.0436771273853	0.182176119906241	-0.60805383135157	-0.380334370368608	-4.03820206440475e-13	7.35276944852873e-14	1.345849972266e-14	5.65910165950534e-14	-1.35838931249188e-13	-1.9442151881488e-13	7.49884095790909e-14	-8.86075067485503e-15	-9.01696523437218e-14	1.60455145264277e-15	-2.57812434595328e-14	-4.78924083550936e-14	5.78241881460384e-14	4.3242156817086e-14	-4.72342434262862e-14	-5.64113371900182e-14	-3.54714087963393e-14	-3.38490086654319e-14
e13_SIII-2	29.8320734698343	46.1403639093498	-40.7288726782054	-37.7445115110375	2.27882566211921	0.163177525894431	-29.0735420610417	-1.10411594280595	-0.104217560467215	9.04830726340004	24.8567911108115	-17.7248252900415	-11.5266720678631	18.1553768374	-19.323238307758	-4.25050003177658	-11.451533182896	11.4107357514131	-19.9953185544256	15.7130020787939	10.284617177757	-3.29386915603817	20.9565228179141	6.7421188474977	-13.4624757406871	-9.34450063653375	12.1534647307055	-29.9201800877315	37.6789236338589	-20.8553307773649	-1.51041860526567	0.736780894352211	-6.61034835139764	-11.012003476449	-4.14726399275045	7.73975639654018	14.5750438055975	7.75448980823657	-8.09705856378016	-2.79603674533267	-8.21671662231563	3.48412693087533	-2.50731235798972	4.11121323119146	-3.57989717657302	6.87990961229025	2.81688624783914	-0.702122879119778	-0.573397961997291	-3.61548521313908	-0.707972284143923	2.13568289022626	-3.01391818027038	-0.0405373318543873	-1.21994647083341	0.9208471080384	-1.53902830701363	1.54509469038831	-4.88793033825985e-14	-1.31663255330868e-13	-6.26907380174568e-14	2.13025994413862e-13	-1.18273229751664e-13	3.92675800729714e-14	2.54891593942652e-14	-7.59704799069283e-14	7.8407874810893e-14	4.00730880770195e-14	3.09001955967059e-14	-8.32175040682559e-14	-5.87767681747842e-14	-1.15636666908614e-14	5.18393379438098e-14	-1.59984330470875e-14	-1.12914018413068e-13	7.04974273402215e-14
e14_SI-2	-20.5952812499401	-9.35401173190038	-1.13092470768753	-24.3104200497961	10.4856910464484	5.85318350950243	-5.15279709698626	5.70518258590158	2.21224699056536	3.4240388649811	8.3552455710159	-5.69783853923153	9.87074849048542	8.16890778682493	3.97580063230285	1.08155602884435	-5.70474517120219	-2.21770786658292	3.77084670423545	12.3221926941858	-7.0936494200171	7.18620685172897	-1.09959739888654	21.5368353337256	-0.361836796005715	-17.1268733995982	22.0367690345742	-9.00164349903244	-8.19462585307827	12.004127628262	-6.29227455462274	4.42513416275653	6.89414066867284	7.60114099635686	16.1859692880318	-26.0050858386258	1.51926321241307	9.13332137105686	36.0895243615029	-4.00880999281156	3.4297812136673	-5.0595447404659	6.75892367070036	-14.9714634446053	-8.4337791904843	10.0704136397432	30.6617050932348	2.01727985374816	11.2088491353673	8.35383283085237	24.0670282441345	-14.1050163934186	-1.99475067255138	0.0515408389914547	8.21125775738183	3.2586022598459	-1.45802413791248	3.99035665859994	-2.62490224868517e-14	2.8720114902557e-14	5.74173717739993e-14	-3.28672093881377e-14	-1.27915663087827e-14	7.34924037045729e-14	2.99458266343755e-14	-8.06762968062757e-15	1.76682297535913e-14	-1.1024032164561e-14	-1.12752960180346e-15	-1.86935055380023e-14	9.7293592453418e-15	-5.93768740772549e-15	3.87668548521361e-14	-9.90960785651751e-17	1.28626493137163e-14	-3.79516838962257e-15
e14_SII-2	-13.6016800767189	-12.698578975431	-29.88585628389	-11.382676875761	24.0313279686508	12.3451837625167	-0.478494716913376	3.24112845663813	5.81166469086009	-3.16543264958426	6.51603989262296	-5.19010996563002	16.6873965495085	2.40801219881145	-1.61561991824707	13.973670804583	-0.106638940445999	-3.56710909839496	9.23269987905947	10.8744960200581	-7.16685066425309	14.0273633700197	-0.675886844972047	8.74336505578658	-6.67144493840666	2.02957963594558	-14.3309142022359	-7.99160988832499	-8.619779280695	-10.4841617518675	3.7290310417742	4.40076554060874	10.6520168704994	15.4056391302054	11.0012203656571	-1.40696162240452	-4.96696483786084	12.2143595065527	-2.22984933058901	-10.3283515009722	-11.8435247595348	-8.16111898940624	29.5936326238893	-14.2822194375587	-27.5940373237568	-20.9720381616726	-14.6918333242511	-10.373097552158	-2.38147483791874	-29.747970540927	-12.8336689241994	-2.38923890983728	-10.0846625137193	-6.07355945417218	-16.2090963518976	-2.17667360161331	-0.748954513638553	-3.0386371226635	-6.89053848701437e-14	9.19363191262054e-14	-3.63357212157175e-14	6.86724982434939e-14	1.09611863856329e-13	-3.47221979900975e-14	7.83117060781935e-14	-3.31874284997813e-15	3.01144471772513e-14	1.33953178410584e-16	-6.2416434867818e-15	-4.52922747050388e-15	-2.6960421742328e-14	-3.4623508487347e-14	-1.92526523152756e-15	-1.32933215216818e-14	-2.277279927132e-14	1.39162769849377e-14
e14_SIII-2	-19.5770367905692	-31.6227963038376	-34.1584327892473	-37.8981635292281	17.5363825588749	-27.4266561441068	-14.6667909880537	-18.2858277783449	20.8526581444631	-12.9657201131218	-1.44500183253927	33.5192517139876	-11.2542663408247	-26.2187155216265	-18.9241381555993	3.44605473553071	10.9387517276663	6.20695694741821	-25.6613576670498	13.9809500843576	-26.8137490391902	24.6035889214559	-11.1282371003234	7.96495702976802	0.515101204514621	-3.10074304132044	-20.9002950895484	-7.85292882804185	0.420973658521464	13.925679880841	16.9190060943655	-5.67816190972072	-20.2189191440433	-11.8432063953602	-7.90652456990006	-10.789495509305	-26.109626118165	6.03429183865424	0.026311134818443	1.64446312770651	-9.37221755460767	0.47945394422516	-13.6929038640593	-3.82214459356359	3.29333707805975	1.5291974753403	1.50074827061096	2.29100874941643	-4.80089381931343	3.24634724856662	-1.9738689620755	3.18059105386541	-0.911543653136318	-1.23466836249605	1.6485286128603	2.8848083098356	-2.8314009876733	1.54782728640666	-2.72440490306503e-14	8.59936833520021e-14	-3.27815845215657e-14	5.71172341194692e-14	-1.11892645756478e-13	7.03555052758431e-14	7.90241353257337e-14	-2.77511303867217e-14	2.86093848264612e-16	2.17096780548258e-14	9.29188366874389e-15	1.03975855703098e-13	-7.08779823027639e-14	4.00982415674211e-14	-1.01793776858226e-14	9.11703573963987e-14	-9.04007771418414e-15	8.14206558077957e-14
e15_SI-2	17.543484431655	65.5653288712144	-35.4916410729572	11.34422404801	11.2950909943172	8.51864654983628	-0.14632114543869	-20.8351508531934	-48.3789941737281	-55.928173954763	6.30473966823425	-18.9910454985402	-29.9254364917828	-26.697668485587	-9.4683164366505	-13.9963558738586	26.1556461017612	-6.43080579864204	27.6103842717258	17.199049651092	17.2460993817528	7.58054405867921	-13.4475355182378	2.30518964902385	-1.90969517303085	-1.07950661180725	-14.778337431881	14.9155775904152	0.875823719574669	-5.86983387913761	1.79876936293889	-5.62490770767814	-8.53163544828061	-3.21155757149644	-2.03208901845446	6.37470935264644	4.58062081804407	-5.94806188441115	-4.65302398137261	4.13913753767133	0.993153972469046	-1.24298003861648	-1.08248381597179	3.08154267512681	0.781589854840219	3.78693793563883	-8.26287668530259	-0.62046437492831	0.180171371232776	-2.89533128765961	-3.03083555747307	-0.0900913486764542	1.43432266589526	-0.972576885465663	-1.91895003099048	2.78463908787954	1.70311807509358	-1.70598182961525	-1.0093098232189e-13	1.05221903848947e-13	-2.79500001702099e-14	4.3884492394175e-14	-6.67845227904362e-14	3.66084387196791e-14	-8.13028030316465e-14	3.9881401132924e-14	-1.43111705212112e-14	-1.54419717030702e-13	4.01238829488004e-14	-1.73723936711806e-13	1.71844743296345e-13	4.65057679865932e-14	9.22099378732229e-14	-7.23658058390114e-14	1.1460363907867e-13	1.39369418783453e-13
e15_SII-2	-1.46751496124065	30.0894002936683	-11.7298815340767	-17.222613324462	22.5730260320733	0.787113798555263	12.7057201148444	-6.04895158309998	-16.5767718121051	-28.5071874053821	12.1843949659794	-11.2271715176189	-1.69877109257698	-2.84428490238719	10.2225456615344	6.04015936277378	17.218599634819	4.88817998946275	-48.7169438343622	-54.7335939166666	-8.19617520603485	-23.6523771139253	-2.9188783912229	-2.2806234155557	33.3033683681382	-13.2097765446174	19.8208740854119	10.9731037931694	3.68787649624146	7.26646085180991	-7.97049116828818	-1.23124806819292	-5.10413603291127	4.14226942329472	-2.42500186306002	2.87245693393071	2.71554066428966	3.26278366779032	4.99137043769372	-0.842846601149501	-2.81591055773983	3.0696546020438	-5.99674911256256	2.94663751667002	4.82958442570005	-0.092293554799398	3.45108898741954	3.43742192874795	-1.734810759239	2.34228548979406	-1.42698254819702	0.777952697258422	-1.09155526414079	-1.87186391374008	4.39692640577359	2.81083241582316	1.86076208742521	1.34874589149871	-1.06716285114272e-13	6.61936664877495e-14	-4.2933362485835e-14	1.07448772102003e-14	1.04944265083562e-13	1.22267105294449e-14	-7.08200859067531e-16	6.62949512994504e-14	8.15261622317057e-14	2.74032776722069e-14	-1.22833058828486e-14	9.68881008409084e-15	-1.39221316766691e-14	-2.419570620249e-14	-4.55652226019621e-14	-6.76754930307305e-15	1.55819367825272e-14	2.07934797852305e-14
e15_SIII-2	-7.06815726319911	-2.20166074603546	-32.8146333031249	-28.9330777489572	4.90738267610344	-36.9719363433821	19.2227675237027	-0.541622671547566	-0.864937767817505	-8.40650567905813	0.940455303878509	-0.445618987905998	-14.6725865423331	4.28567150314269	26.3554909567371	-34.2998826071208	-24.7455407003305	2.44110433178396	24.2153684343732	-14.1030545851185	27.7433145145174	-14.3990842387161	9.79803228803504	-1.12705207497818	0.500237138826942	6.211031220977	18.4909006762063	1.67731297140689	-0.255759229139736	4.07926215764008	19.7264105762735	30.4712785647946	28.9876809660035	21.850843821171	-6.16251701878332	-2.04988636077531	-2.28596746216069	-7.75352331636904	-8.10218684158838	-8.96268760888561	-6.89667521957507	-7.89648720284218	1.82727447651073	-0.300515247116713	1.02446347180791	7.10564792002236	0.255376569338294	-5.92038141496385	-3.21652856781046	1.44694142980801	-2.50798508322036	6.50074716121858	-0.963683132936603	3.20740808856912	0.241852412822179	-3.47719355551402	1.52240020797282	-0.0972949705540212	-9.14792330428127e-14	6.17598555846879e-14	-2.22365664293359e-14	5.56832683261399e-14	-7.72246578750052e-14	6.2422248901968e-14	1.61416019439642e-14	-3.6189963786154e-14	6.73077452063506e-15	3.20251502183497e-14	2.39934482872128e-14	8.13383242053226e-14	-4.68529295222231e-14	-1.19168455485485e-14	-4.59486032664165e-14	-3.47060433777274e-14	1.47085035123729e-14	2.4731139445372e-14
e16_SI-2	-22.7210562186603	6.53413382455719	34.3450552780589	-30.3559947657104	5.66873943889163	8.33905155205909	-1.02499832085319	-7.44821529902042	-13.6125930870869	30.0653144353918	9.74287372338031	-42.4233896467456	30.0043173321552	-53.7343522707225	17.2658439416502	-39.7378461204481	0.560344167076204	31.0119918200516	-6.899238290776	4.08733403443563	-21.0935946955578	-10.0640497388115	-7.26122337634397	-3.80244922362134	-13.6045224675767	4.73357151065543	-6.54240375263234	0.965799855363551	-5.06653716083436	-8.27275611064183	-1.44409134883996	-2.36022513025009	4.23007279711859	-8.58875929430666	3.40137744905355	-2.41170807993372	-2.14918333181809	-2.78369484816636	-4.21017524186241	-2.59143212612723	0.658768394115137	-3.84546360534509	-0.949592549317659	-1.69076810867303	3.38548849802122	0.11081193411155	0.0766619151710066	-1.44762319646248	0.75278107003491	-0.050468511433093	-1.20691856634312	0.312599453307403	0.796213599440272	0.497794027026952	-0.581255458768336	-2.28376388655872	0.839789243003742	-0.325336617931739	4.65578096908725e-14	-1.23463657917058e-14	-4.53207350120666e-15	-1.71488257622032e-15	8.05525351282865e-14	-2.13549880903607e-14	-3.34584790429027e-15	5.19100821355645e-14	-5.6006225048269e-14	-1.6924938013585e-15	-1.64270723759796e-14	5.94783282955452e-14	-6.11349078999401e-14	-1.19332712114617e-14	-4.48195219002537e-14	-1.60422077098016e-14	-2.3450208788689e-14	2.79195069841087e-14
e16_SII-2	-13.6769929989768	24.8176582418651	56.3946939322143	-19.8403235612778	-5.65151746199566	-8.53525442253777	8.59130005462324	-21.9844948969727	-19.294848814698	11.0275336176108	5.31750446202502	-9.30837300662798	-3.35026664707962	9.64977114215309	10.0466890574774	-2.02280567628599	-3.46844404537704	-4.16978050580868	1.59549844897587	-3.61796121227063	1.54420469247272	33.3483762296801	-2.50348423345869	28.9026999179488	29.4112408037746	31.4714273242636	-2.1443954807707	-35.3577809523812	-13.7519697251705	11.8994558584348	-2.66055319194396	-6.1699355256954	-5.84769361953295	13.8598760418386	-16.2808068737413	18.4187517461965	10.0088879874505	-2.39677605548888	-8.18719395777559	0.360300125755305	0.15642834086566	8.9155207738668	-4.07572374345993	-4.96105798804062	-0.786296522018129	1.08227169572464	2.82153784436178	1.92861225960064	2.45424930843614	-3.53087500264546	2.29585633256836	-1.98665771789759	0.604540311753362	-1.28938394695358	-1.53310684314972	3.81835743308868	1.17407998889342	-1.91458329169616	3.09647273100122e-13	9.39473311970494e-14	-8.50182012464284e-14	7.49988179199468e-14	-6.74221962981836e-14	-1.75070515810033e-13	-5.09549000216047e-14	-7.31034156820076e-15	8.7472347073958e-14	2.03492279450546e-14	-1.10595126806556e-14	4.46809473100829e-14	6.39206569619244e-14	5.16627756200205e-14	-6.48073717086917e-15	6.478221821829e-14	-5.42109759860132e-14	-2.72581436588926e-14
e16_SIII-2	17.9880553384204	31.7011680406925	44.0674665131464	-42.5158964230401	-10.3331440553578	-21.9304789884168	16.7788275107364	-14.4945843026298	-15.6244069089443	10.4226957729139	-13.7281924828564	-11.9940313529411	-0.651115342560753	18.9083916421468	12.3004392033671	4.02079990294135	9.6527009662415	-44.5203824367384	-24.3869555652613	13.8839885936331	1.68513283606751	8.67449357012633	-29.5971285815316	-38.9720092424853	-14.8439614409478	2.16817787964303	-2.64642154680502	1.4268424829734	7.65589660200463	-4.83036851266958	6.61682843134925	18.4355291718849	-3.89366692896324	4.24627413358906	7.72243475956672	-7.61831778262597	-1.03726524826518	12.9158169579336	-0.15346696005527	5.70262682967017	2.05843777791999	-4.12738826831747	4.51347202314613	2.05086900875195	4.02436664450534	1.56987910406705	-1.57025183585067	-2.78091147876179	0.434826076315201	-1.39799977697558	1.73717534996463	-5.14264423283711	-2.08910164008639	-2.14876078195999	-0.3890851514385	0.622708188244921	0.454053367560912	0.827383120131727	-7.46755088321116e-14	3.5983945044591e-14	-1.40606520567313e-14	5.84558443317285e-15	1.24021452829748e-13	-6.9052944785819e-14	-4.84493088009907e-14	1.00694409407853e-13	-4.48813349766125e-14	-1.16611852552656e-13	-5.21585812734982e-14	5.71214625079419e-14	2.991530634322e-15	5.24927323830582e-15	-2.34319399820826e-14	1.91929805382074e-14	1.13146254518415e-13	-2.77212064067611e-14
